Column,Count_1
"outrasCondicoes_RINITE,HIPERTENSÃO",2
outrasCondicoes_Paciente_internou_no_Hospital_São_Francisco_(HU)_em_29/12/22_e_recebeu_alta_hospitalar_em_24/01/23.,2
"outrasCondicoes_HAS,FIBROMIALGIA,HIPERLIPIDEMIA,RENITE,BRONQUITE",2
outrasCondicoes_Paciente_Oncologico,2
outrasCondicoes_Hepatopata,2
outrasCondicoes_S.GRIPAL,2
outrasCondicoes_refluxo_gasrtico,2
outrasCondicoes_CARDIOPATA_E_HAS,2
outrasCondicoes_Sindrome_de_Cardine,2
outrasCondicoes_em_tratamento_com_terapia_hormonal_de_bloqueio,2
outrasCondicoes_LÚPUS/INSUFICIÊNCIA_RENAL,2
outrasCondicoes_DIABETE_GESTACIONAL.,2
outrasCondicoes_dor_muscular,2
outrasCondicoes_Hipertensão__Arterial,2
outrasCondicoes_funcionario_s.g.,2
outrasCondicoes_DENÇA_NEUROLÓGICA_CRONICA,2
outrasCondicoes_linfoma_não-hodgkin,2
outrasCondicoes_Prolapso_da_valvula_mitral,2
outrasCondicoes_DISLIPIDEMIAS.,2
outrasCondicoes_Síndrome_genética,2
outrasCondicoes_Hipotirioidismo,2
outrasCondicoes_ALERGICA_A_PROPOLIS.,2
outrasCondicoes_AVCH,2
outrasCondicoes_Sequela_AVE,2
outrasCondicoes_NÃO_ESTAVA_COM_SINTOMAS_DE_COVID,2
outrasCondicoes_DOR_DE_GARGANTA_+_FRAQUEZA_COM_INICIO_HOJE,2
outrasCondicoes_cartiopata,2
outrasCondicoes_HAS_E_HIPOTIREOIDISMO,2
outrasCondicoes_desconforto_respiratório,2
outrasCondicoes_HIPERTIRODISMO,2
outrasCondicoes_PNEUMONIA_CRONICA,2
outrasCondicoes_CA_DE_RIM_DIREITO_HÁ_4_ANOS,2
outrasCondicoes_Paciente_em_bom_estado_geral,2
outrasCondicoes_eupneica,2
outrasCondicoes_Doença_vascular_crônica,2
outrasCondicoes_PARQUE_OLIMPICO,2
outrasCondicoes_deficiente_Autista,2
outrasCondicoes_ASMATICA_FAZ_USO_DE_BOMBA,2
outrasCondicoes_PACIENTE_ASSIMTOMATICO_E_EM_CONDIÇÕES_DE_ALTA,2
outrasCondicoes_DOENÇA_NEUROLÓGICA_CRÔNICA_OU_MUSCULAR,2
outrasCondicoes_TEM_PROTESE_MAMARIA,2
outrasCondicoes_DOADORA_DE_RIM_-_RETIRESE_PIGMENTAR,2
outrasCondicoes_Residente_RT,2
outrasCondicoes_SIMBILÂNCIA,2
outrasCondicoes_HIPERTIREIODISMO,2
outrasCondicoes_Reumatismo_e_tireóide,2
outrasCondicoes_Sem_Doenças,2
outrasCondicoes_ROUQIDÃO,2
outrasCondicoes_DOR_DE_GARGANTA_E_DOR_NO_PEITO_HÁ_02_DIAS,2
outrasCondicoes_nn,2
outrasCondicoes_PRESSAO_ALTA_E_COLESTEROL_ALTO,2
outrasCondicoes_RASTREIO_DE_SINTOMATICOS_CLINICA_CIRURGICA,2
outrasCondicoes_ISJ,2
outrasCondicoes_Artrite_Reumatóide,2
outrasCondicoes_RINITE/ASMA/TIREOIDE,2
"outrasCondicoes_ACIANÓTICO,",2
outrasCondicoes_Pressão_Baixa,2
outrasCondicoes_Sopro_Cardiaco,2
outrasCondicoes_PACEINTE_REFERE_SER_EPLEPTICA,2
outrasCondicoes_Colite.,2
outrasCondicoes_TB_PULMONAR_(EM_TRATAMENTO_IRREGULAR?),2
outrasCondicoes_DHC_+_EX-TABAGISTA_+_EX-ETILISTA_+_SHUNT_ESPLENORRENAL_+_ESPLENOMEGALIA_HOMOGÊNEA_+_ASCITE_MODERADA_+_OVÁRIO_DIREITO_AUMENTADO_DE_VOLUME,2
outrasCondicoes_transplante_medula,2
outrasCondicoes_B-24+TB,2
outrasCondicoes_COLESCISTOPATIA_CALCULOSA,2
outrasCondicoes_perda_de_paladar,2
outrasCondicoes_carbonato_de_lítio_300_desvenlafaxina,2
outrasCondicoes_USUARIA_DE_ALCOOL_E_DROGAS_ILICITAS,2
outrasCondicoes_LUPUS_REUMATICA,2
outrasCondicoes_DOENÇA_REUMÁTICA,2
outrasCondicoes_faz_uso_de_medicamentos_gabapentina_300,2
outrasCondicoes_CRANIOFARINGIOMA_EM_ACOMPANHAMENTO._AVC_PRÉVIO.,2
outrasCondicoes_RECEM-NASCIDO,2
outrasCondicoes_PARALISIA_CEREBRAL_E_AUTISMO,2
outrasCondicoes_DM._HAS,2
outrasCondicoes_dpoc/asma,2
outrasCondicoes_PARALIZIA_CELEBRAL_E_RETRDO_MENTAL,2
outrasCondicoes_pancreatite,2
outrasCondicoes_tosse_cefaleia,2
outrasCondicoes_DIARREIA_NO__REFERIDO_DIA,2
outrasCondicoes_B24.+_TB,2
outrasCondicoes_PARALISIA_CELEBRAL_E_DOENÇA_MENTAL,2
outrasCondicoes_HAS_(TRANSFERENCIA),2
outrasCondicoes_TVP_em_MID,2
outrasCondicoes_LRA_A/E_-_RELATO_DE_USO_OCASIONAL_D_AINS_ITU_/_PIELONEFRITE_ITR_ICTERÍCIA_A/E_-_HEPATOPATIA?_/_LEPTOSPIROSE???_(EPIDEMIOLOGIA_DISCUTÍVEL)_DHE:_HIPOCALEMIA,2
outrasCondicoes_UPINHA_EDUARDO_CQAMPOS,2
outrasCondicoes_TROMBAFILIA_PRÉ-DIABETES,2
outrasCondicoes_BARIATRICA_HÁ_04_ANOS,2
outrasCondicoes_PRÉ-DIABETES/ESTEATOSE_HEPÁTICA,2
outrasCondicoes_PRÉ_OPERATÓRIO,2
outrasCondicoes_HAS_._PACIENTE_ROFISSIONAL_DE_SAUDE_,2
outrasCondicoes_ENFERMEIRA_DA_UPA_TORRÕES,2
outrasCondicoes_HEMOGLOBINOPATIA,2
outrasCondicoes_LINFOMA_HODGKIN,2
outrasCondicoes_ASMA_(PARA_TRANSFERENCIA),2
outrasCondicoes_DOR_ABDOMINAL_E_EM_PANTURRILHAS,2
outrasCondicoes_ETILISTA_+_NEUROTOXOPLASMOSE_+_CANDIDIASE_ORAL_DERMATITE_SEBORREICA,2
outrasCondicoes_B24._PARA_TRANSFERÊNCIA,2
outrasCondicoes_DOENÇA_NEUROLÓGICA_CRÔNICA_E_ASMA,2
outrasCondicoes_CARDIOPATA_/_HAS_/_DM.,2
outrasCondicoes_Sem_Relato_De_Comorbidades._Paciente_Lactante!,2
outrasCondicoes_HIpertensão_arterial.,2
outrasCondicoes_-_Transtorno_de_personalidade_borderline_-_Rinite_alérgica,2
outrasCondicoes_LEPTOSPIROSE_EM_TTO,2
outrasCondicoes_EX_TABAGISTA_+_EX_ETILISTA_+_PASSADO_DE_TVP_EM_MID,2
outrasCondicoes_PROTOCOLO_DO_SERVIÇO_-_INTERNAÇÃO,2
outrasCondicoes_TABAJISTA,2
outrasCondicoes_TIREÓIDE/FIBROMIALGIA,2
outrasCondicoes_DOR_NA_REGIÃO_LOMBAR_E_EM_MEMBRO_INFERIOR.,2
outrasCondicoes_Febre_Reumatica.,2
outrasCondicoes_DIFICULDADE_PARA_DEAMBULAR,2
outrasCondicoes_alergico_adipirona,2
outrasCondicoes_neropatia,2
outrasCondicoes_Cirrose_Hepatica_Autoimune,2
outrasCondicoes_elefantiase,2
outrasCondicoes_TAQUICARDIA_POR_REENTRADA_NO_NÓ_ATRIO_VENTRICULAR,2
outrasCondicoes_hipitireioidismo,2
outrasCondicoes_SEQUELA_DE_NEUROTOXOPLASMOSE,2
outrasCondicoes_DOENCA_NEURO_MUSCULAR,2
outrasCondicoes_DOENCAS_CARDIACAS_OU_VASCULARES,2
outrasCondicoes_DOENCA_NEUROLÓGICA_CRONICA,2
outrasCondicoes_LESAO_EM_PE_ESQUERDO,2
outrasCondicoes_tratamento_para_ganglioneuroma_em_vigênci,2
"outrasCondicoes_TABAGISTA,USUÁRIA_DE_CRACK_E_MACONHA",2
outrasCondicoes_PÉ_DIABETICO_COM_FERIMENTO_INFECTADO,2
outrasCondicoes_EX_TABAGISTA_+_EX_ETILISTA_+_ANEMIA,2
outrasCondicoes_INDISPOSIÇÃO,2
outrasCondicoes_CANSADA,2
outrasCondicoes_TEVE_CONTATO_COM_PESSOAS_INFECTADAS.,2
outrasCondicoes_DCH_DE_ETIOLOGIA_ALCOOLICA;_HANSENIASE;_INS_VASCULAR_PERIFERICA,2
outrasCondicoes_PACIENTE_RECEBEU_ALTA,2
outrasCondicoes_DOENÇA_NEUROLÓGICA_CRÔNICA_OU_NEUROMUSCALAR,2
outrasCondicoes_DOENÇA_ALTOIMUNE,2
outrasCondicoes_ETILISTA_CRÔNICO_+_TABAGISTA,2
outrasCondicoes_ASMA_EM_INCUBAÇAO,2
outrasCondicoes_GENITORA_RELATA_QUEDA_A_HÁ_1_SEMANA,2
outrasCondicoes_DESIDRATADO,2
outrasCondicoes_H.A.S_e_FIBRIMIALGIA,2
outrasCondicoes_sem_risco,2
outrasCondicoes_nada_declarado,2
outrasCondicoes_IMUNODEFICIENCIA/IMUNODEPRESSAO,2
outrasCondicoes_Bronquite_Asmática.,2
outrasCondicoes_HIPERTEÇÃO,2
outrasCondicoes_Sem_mComorbidade,2
outrasCondicoes_HIPERTEREOIDISMO,2
outrasCondicoes_Rinite.,2
outrasCondicoes_TRANSTORNO_DE_CA,2
outrasCondicoes_RENAL_E_CHAGAS,2
outrasCondicoes_HAS_E_HIPERTNSÃO,2
outrasCondicoes_covid?,2
outrasCondicoes_CA_DE_LARINGE.,2
outrasCondicoes_Paciente_Asmático,2
outrasCondicoes_COVULSÃO.,2
outrasCondicoes_EPIDELEPSIA,2
outrasCondicoes_SILICOSE_-_SINUSITE_-_NODULO_PULMONAR_-_HAS,2
"outrasCondicoes_TABAGISMO,HIPOTIREOIDISMO",2
outrasCondicoes_VASCULITE,2
outrasCondicoes_FALTA_DER_AR_POS-_COVID,2
outrasCondicoes_Sim,2
outrasCondicoes_SOPRO_E_HIPERTENSÃO_PULMONAR.,2
outrasCondicoes_IDADE_<_5_ANOS,2
outrasCondicoes_MANTEM_ISOLAMENTO,2
outrasCondicoes_PACIENTE_SE_RECUSA_A_REALIZAR_TESTE,2
outrasCondicoes_FIBROMILALGIA,2
outrasCondicoes_PACIENTE_GRAVE_E_ESTÁVEL.,2
outrasCondicoes_PROBLEMAS_NA_TIREÓIDE,2
outrasCondicoes_DEFICIT_DE_APRENDIZAGEM_GRAVE,2
outrasCondicoes_TUMOR_DE_HIPOFISE,2
outrasCondicoes_Etilista_Pesado,2
outrasCondicoes_ETILISTA_+_SINDROME_COMSULPTIVA_+_EM_TTO_DE_TB,2
outrasCondicoes_IMUDEFICIENCIA/IMUNODEPRESSÃO,2
outrasCondicoes_ASMÁTICO_(SIC),2
outrasCondicoes_SÍNDROME_METABÓLICA_RENAL,2
outrasCondicoes_IMUNODEFICIÊNCIUA/IMUNODEPRESSÃO.,2
"outrasCondicoes_NAUSEA,ESCARRO,DOR_DE_GARGANTA,FADIGA,CORIZA,CONGESTAO_NASAL,MIALGIA",2
outrasCondicoes_ALERGICA_A_AMOXILINA.,2
outrasCondicoes_Crises_Convulsivas,2
outrasCondicoes_TRAQUEOSTOMIZADO_/GASTROMIZADO,2
outrasCondicoes_MIOCARDIOPATIA_MITOCONDRIAL,2
outrasCondicoes_REFLUXO_GASTRICO_CRONICO,2
outrasCondicoes_QUADRO_DE_DEPRESSAO,2
outrasCondicoes_HIPERTENSAO_E_TIREOIDE,2
outrasCondicoes_GASTRITE-_AUTISTA,2
outrasCondicoes_SINDROME_DO_INTESTINO_IRRITAVEL,2
outrasCondicoes_NEUROLOICA,2
outrasCondicoes_GESTANTE_TERCEIRO_TRIMESTRE,2
outrasCondicoes_SEM_MORBIDADES_,2
outrasCondicoes_HPOTIREOIDISMO,2
outrasCondicoes_EM_02/04/24,2
outrasCondicoes_Tabagista_Pesado,2
outrasCondicoes_DOENÇA_NEUROLÓGICA_CRÔNICA_E_MIOPATIA,2
outrasCondicoes_em_17/05,2
outrasCondicoes_pre-dm,2
outrasCondicoes_PACIENTE_PRÉ_CIRURGICO,2
outrasCondicoes_ALERGICO.,2
outrasCondicoes_Trombose.,2
outrasCondicoes_testagem_em_massa,2
outrasCondicoes_ESTREITAMENTO_DE_TRAQUEIA,2
outrasCondicoes_FUNCIONÁRIA_/_UTI_PED,2
outrasCondicoes_HIPERTENSÃO_E_TROMBOFILIA,2
outrasCondicoes_MICROCEGALIA_LABIO_LEOPORINO,2
outrasCondicoes_DEFICIENCIA_DE_IGA,2
outrasCondicoes_Sindrome_Cromossomica_De_Digeorge,2
outrasCondicoes_Avc,2
outrasCondicoes_REATIVO,2
outrasCondicoes_HIPOATIVO,2
outrasCondicoes_HIPERRTENSO,2
outrasCondicoes_ESCRISOFENICA,2
outrasCondicoes_DPO_DE_OFORECTOMIA,2
"outrasCondicoes_RINITE_,ALERGIA",2
outrasCondicoes_pré_diabetico,2
outrasCondicoes_NODULO_TIREOIDIANO,2
outrasCondicoes_TRABALHA_EM_LOCAL_DE_RISCO,2
outrasCondicoes_DOENCA_MENTAL_E_PARALISIA_CELEBRAL,2
outrasCondicoes_PARESTESICA,2
outrasCondicoes_HIPERTENSAÕ_E_TIREOIDISMO,2
outrasCondicoes_SUSPEITA_DE_TB._PARA_TRANSFERÊNCIA,2
outrasCondicoes_paciente_sintomatico,2
outrasCondicoes_INFERTILIDADE,2
outrasCondicoes_POLIPO_ENDOMENTRIAL.,2
outrasCondicoes_dorsalgia,2
outrasCondicoes_DOENCA_NEUROLOGIA_CRONICA_OU_NEROMUSCULAR,2
outrasCondicoes_CONTATO_COM_INFECTADO,2
outrasCondicoes_VALSARTANA,2
outrasCondicoes_SINTOMAS_GRIPAIS_DIVERSOS,2
outrasCondicoes_PORTADOR_DE_LLA_FORA_DE_TRATAMENTO,2
outrasCondicoes_Eplépsia,2
outrasCondicoes_HIPERTENSA_E_CARDÍACA,2
outrasCondicoes_corizando,2
outrasCondicoes_Retardo_De_Desenvolvimento_Psicomotor,2
outrasCondicoes_dor_pelvica,2
outrasCondicoes_HAS_/_TABAGISTA,2
outrasCondicoes_HIPOTIEODISMO,2
outrasCondicoes_Síndrome_Nefrótica_Corticossensível,2
outrasCondicoes_Rinite_alérgica_e_sinosite,2
outrasCondicoes_TB+_B24,2
outrasCondicoes_Doença_de_addison,2
outrasCondicoes_NEUROMIELITE_ÓPTICA.,2
outrasCondicoes_SINTOMÁTICO_GRIPE,2
outrasCondicoes_NOVARLO_E_PREGABALINA_-_CIRURGIAS:_CESREA,2
outrasCondicoes_HAS_-_USO_DE_HIDROCLOROTIAZIDA,2
outrasCondicoes_Etilista_e_tabagista.,2
outrasCondicoes_SINDROME_DE_SJOGREN_/_ARTRITE_PRECOSE,2
outrasCondicoes_HI´PERTENSAO,2
outrasCondicoes_ASM_A,2
outrasCondicoes_Painel_Viral:_Influenza_A_H1N1,2
outrasCondicoes_POI_DE_LAPARATOMIA,2
outrasCondicoes_Contato_com_paciente_confirmado_ou_suspeia_de_covid-19,2
outrasCondicoes_ARTRIT_REUMATOIDE,2
outrasCondicoes_RETIRADA_DE__CISTO_NO_OVARIO_E_HISTERECTOMIA_TOTAL,2
outrasCondicoes_Febre_reumática,2
outrosSintomas_Cansaço_E_Congestão_Nasal,2
outrasCondicoes_DÁ_ENTRADA_NA_SV,2
outrosSintomas_NARIZ_EMTUPIDO,2
outrosSintomas_Odinolfagia,2
outrosSintomas_CONTATO_COVID_+,2
outrosSintomas_PRURIDO_NOS_OLHOS,2
outrosSintomas_TONTURA_E_CALAFRIOS,2
outrosSintomas_CANSAÇO___DIARRÉIA,2
outrosSintomas_MIALGIAS_E_NÁUSEAS,2
outrosSintomas_hemese,2
outrosSintomas_mialgia_diarreia_cansaço,2
outrosSintomas_Vômito_e_diarréia,2
outrosSintomas_Mialgia_e_Cefaleia,2
outrosSintomas_Instabilidade_hemodinâmica,2
outrosSintomas_CANSAÇO_E_DESCONFORTO_NO_PEITO,2
outrosSintomas_DOR_NAS_COSTAS_+_NÁUSEA_+_DIARREIA,2
"outrosSintomas_DIARREIA,VOMITO_E_MAL_ESTAR",2
outrosSintomas__Dor_retroorbitaria,2
outrosSintomas_irritação_n_agarganta,2
outrosSintomas_SENSAÇÃO_DE_CALOR_NA_FACE,2
outrosSintomas_dor_muscular_generalizada,2
outrosSintomas_Espirros_MAE_;_MARIJANE_GUARESI_GADOTTI,2
outrosSintomas_dor/pressão_no_peito,2
"outrosSintomas_DOR_MUSCULAR,DOR_NO_ROSTO",2
outrosSintomas_leve_confusão_mental,2
outrosSintomas_DOR_NO_CORPO_E_NO_PEITO,2
"outrosSintomas_diarreia,dor_toracica",2
"outrosSintomas_diarreia,dor_no_corpo,calafrios",2
outrosSintomas_GARGANTA_ARDENDO,2
outrosSintomas_SUOR_EXCESSIVO,2
"outrosSintomas_CONGESTÃO_NASAL,CONTACTANTE",2
outrosSintomas_OFONICA_,2
"outrosSintomas_CANSAÇO,DOR_EM_OUVIDO_E_NAS_PERNAS.",2
"outrosSintomas_garganta_irritada,dor_no_corpo,fadiga,espirros",2
"outrosSintomas_Nauseas,Calafrios",2
"outrosSintomas_NÁUSEAS/VÔMITOS,ADINAMIA,PRODUÇÃO_DE_ESCARRO,CALAFRIOS",2
"outrosSintomas_ESCARRO,FADIGA,CONGESTAO_NASAL_,CONJUTIVITE",2
outrosSintomas_DORES_GENERALIZADAS_MAL_ESTAR_GERAL_OLHOS_RUBORIZADOS__DESDE_10/04/2023_COM_PIORA_06/05/2023,2
outrosSintomas_Pressão_No_Peito,2
outrosSintomas_DOR_NO_CORPO_E_FACE,2
outrosSintomas_DOR_NAS_COSTAS_E_DOR_NOS_MMSS,2
"outrosSintomas_DOR_CORPO,FALTA_DE_AR.",2
outrosSintomas_CALAFROS,2
outrosSintomas_dor_costas_e_peito,2
outrosSintomas_PEITO_PESADO,2
"outrosSintomas_MÃOS_E_PÉS_INCHADOS_,CONGESTAL_NASAL,",2
outrosSintomas_PERCA_DA_VOZ,2
outrosSintomas_LENTIDÃO,2
outrosSintomas_Dor_Toracica_ao_Tossir.,2
outrosSintomas_gongestao_nasal,2
outrosSintomas_MIALGIA_E_DOR_DE_OUVIDO,2
outrosSintomas_ARTRALGIA_E_INAPETENCIA,2
outrosSintomas_Coriza_e_cefaléia,2
outrosSintomas_NAUSEA;_DOR_ABDOMINAL,2
"outrosSintomas_CONGESTÃO,IRRITAÇÃO_NA_GARGANTA,SUDORESE_NOTURNA",2
outrosSintomas_vômito_e_prostração.,2
outrosSintomas_TAQUICARDIA_E_AGITAÇÃO_PSICOMOTORA,2
outrosSintomas_CONSULSÃO._PACIENTE_PSP,2
outrosSintomas_artralgia_e_otalgia,2
outrosSintomas_sintomas_gripais_a_4_dias,2
"outrosSintomas_DIARREIA,DOR_NAS_PERNAS,HIPOREMIA_OCULAR_PRUIDO",2
outrosSintomas_DOR_NO_CORPO;_DOR_EM_MMII_E_MMSS,2
outrosSintomas_Dor_No_Corpo_Dor_Nos_Olhos,2
outrosSintomas_DIFICULDADE_D_RESPIRAR,2
outrosSintomas_dor__no_corpo_e__diarreia,2
"outrosSintomas_SUDORESE_NOTURNA,DOR_NAS_COSTAS_AO_RESPIRAR",2
"outrosSintomas_congestão_nasal,irritação_na_garganta",2
"outrosSintomas_fadiga,secreção_ocular",2
outrosSintomas_dor_a_respirar,2
outrosSintomas_CONTATO_COM_CASO_POSITIVO_DE_COVID,2
outrosSintomas_NAUSEAS_E_CONGESTAO_NASAL,2
outrosSintomas_CONGESTÃO_NASAL;_DIARRÉIA,2
outrosSintomas_DIARREIA_E_PROSTAÇÃO,2
outrosSintomas_Queimação_Retroesternal,2
"outrosSintomas_DOR_DE_OUVIDO_,INSPIRIDONA,ALGIA_FACIAL",2
"outrosSintomas_diarréia,dor_no_corpo",2
outrosSintomas_ENJOO_E_DOR_NO_CORPO,2
outrosSintomas_ictericia_+1/+4_(conjuntiva)+eve_distensão_abdominal,2
outrosSintomas_Sintomas_leves,2
outrosSintomas_PRODUÇAO_DE_ESCARRO_E_ADINAMIA,2
outrosSintomas_Cefaleia_Mialgia_Febre_Referida_Tosse_Seca,2
outrosSintomas_DOR_ABDOMINAL_E_DOR_NAS_PERNAS,2
"outrosSintomas_ESPIRRO,RONQUIDÃO,FADIGA",2
outrosSintomas_congestao_nasal_e_otologica,2
"outrosSintomas_CORIZA,DOR_NO_CORPO",2
outrosSintomas_dor_membros_inferiores,2
outrosSintomas_nausea_e_tontura,2
outrosSintomas_dor_em_cima_dos_olhos_e_fezes_esverdeadas,2
"outrosSintomas_mãos_e_pés_inchados,dor_nas_costas",2
"outrosSintomas_DOR_ABDOMINAL,CONG._NASAL,DIARREIA,",2
outrosSintomas_DISPNEIA_AO_MODERADOS_ESFORÇOS,2
outrosSintomas_episodios_de_desorientação_leve,2
outrosSintomas_sintomas_gripais_e_dores_no_corpo,2
outrosSintomas_Calafrios.congestao_nasal,2
outrosSintomas_DOR_NO_CORPO_RESFRIADO,2
outrosSintomas_Autofonia,2
outrosSintomas_MIALGIA_E_TOSSE_SECA,2
outrosSintomas_LOMBALGIA_E_FADIGA,2
outrosSintomas_vertingem,2
"outrosSintomas_ADINAMIA/FRAQUEZA,DOR_TORACICA,PRODUCAO_DE_ESCARRO,MIALGIA/ARTRALGIA",2
outrosSintomas_dor_estomago_folta_de_apetite,2
outrosSintomas_SINUSITE_CRONICA,2
outrosSintomas_DESDE_O_INICIO_DA_TARDE_DE_HOJE_RELATA_CONTATO_COM_PORTADOR_DE_COVID-19,2
outrosSintomas_MIALGIA_DORSOLOGIA,2
outrosSintomas_insuficiência_respiratória,2
outrosSintomas_DOR_MUSCULAR_E_DOR_NOS_OLHOS.,2
outrosSintomas_TSSE_SECA_HÁ_01_SEMANA,2
outrosSintomas_RENITE,2
"outrosSintomas_CONG_NASAL,SATURACAO,FADIGA",2
outrosSintomas_DOR_NO_TORÁX,2
outrosSintomas_FRQUEZA_MIALGIA,2
outrosSintomas_DOR_NO_CORPO_MAL_ESTAR,2
outrosSintomas_CONGESTAO_NASAL_OU_CONJUNTIVAL,2
outrosSintomas_DOR_NO_QUADRIL,2
outrosSintomas_Há_2_dias_evoluindo_com_quadro_de_odinofagia,2
outrosSintomas_Dsconforto_Respiratório,2
outrosSintomas_DOR_NO_CORPO_E_FADIGA,2
outrosSintomas_VARIANTE_BA_5.1,2
"outrosSintomas_DOR_NO_PEITO,FALTA_DE_AR",2
outrosSintomas_ENTUPIMENTO_NASAL_-_DOR_NO_CORPO,2
outrosSintomas_plaquetopenia,2
outrosSintomas_associa_a_inapetência_há_24h,2
outrosSintomas_DOR_NAS_COSTAS_-_ENJOO_-_DOR_NAS_PERNAS,2
outrosSintomas_cadastro_feito_no_e-sus__devido_a_profissional_da_unidade_hospital_está_com_erro_de_acesso_ao_SIVEP.,2
outrosSintomas_desconforto_respiratório+queda_de_SPO2._paciente_hospitalizado_com_piora_do_quadro_foi_transferido_para_UTI,2
outrosSintomas_SUDORESE_E_DOR_NO_CORPO,2
outrosSintomas_coletado_RTPCR_pós_óbito,2
outrosSintomas_4_dias_com_mialgia,2
outrosSintomas_HÁ_04_DIAS_COM_FALTA_DE_AR,2
outrosSintomas_congestão_nasal_e_fadiga.,2
outrosSintomas_expectoração_amarelada,2
outrosSintomas_Desaturação,2
outrosSintomas_diarreia_dor_no_corpo,2
outrosSintomas_olhos_ardentes,2
"outrosSintomas_PACIENTE_RELATA_QUEIXA_DE_DISPNEIA_+_ABDOMEN_DISTENDIDO_+_RETENÇÃO_URINÁRIA_+_TOSSE_SECA,",2
outrosSintomas_amigdalite,2
outrosSintomas_FADIGA_E_DOR_NO_PEITO,2
outrosSintomas_nauseas_vomitos,2
outrosSintomas_NAUSEAS._DESDE_DIA_01.,2
outrosSintomas_DESSATURAÇÃO_/_TAQUIDISPNEIA,2
outrosSintomas_MIALGIA+DIARREIA_TRANSITORIA,2
outrosSintomas_DOR_NO_CORPO_E_CANSACO,2
outrosSintomas_PRE-OPERATORIO,2
outrosSintomas_algia_e_edema_em_mie,2
"outrosSintomas_enjôo,dor_nas_costas",2
outrosSintomas_DISTENSÃO_ABDOMINAL_+_CONTATO_POSITIVO_COM_COVID,2
outrosSintomas_CANSAÇO_/_DOR_ABDOMINAL,2
outrosSintomas_DESCONFORTO_RESPIRATÓRIO._VEIO_A_ÓBITO_EM_04/08/2022.,2
outrosSintomas_PRE_OPERATORIO_DE_CIRURGIAS_HRPI,2
outrosSintomas_Prostação_E_Dor_No_Corpo,2
outrosSintomas_DOR_NO_CORPO_FRAQUEZA_VOMITO,2
"outrosSintomas_DESCONFORTO_RESPIRATORIO/APERTO_TORACICO,SATURAÇAO_02<95,DOR_ABDOMINAL,CIANOSE,HIPOATIVIDADE",2
outrosSintomas_FADIGA_E_LOMBALGIA,2
outrosSintomas_sensação_de_dispneia,2
outrosSintomas_tosse_importante,2
outrosSintomas_com_secreção_esverdeada,2
outrosSintomas_FALTA_DE_AR/PERDA_DO_OLFATO,2
outrosSintomas_DOR_CORPO_E_PLURIDO,2
outrosSintomas_dor_muscular_e_dor_nos_olhos,2
outrosSintomas__EPISODIOS_DE_SINCOPE_,2
"outrosSintomas_VOMITOS,LOMBALGIA",2
outrosSintomas_DOR_ABDOMINAL_E_DOR_NO_CORPO,2
outrosSintomas__FRAQUEZA_EM_CORPO,2
outrosSintomas_SANGRAMENTO_ANAL,2
outrosSintomas_3_dias_com_odinofagia_discreta,2
outrosSintomas_DOR_NO_CORPOM,2
"outrosSintomas_VOMITO,DESCONFORTO_RESPIRATORIO",2
outrosSintomas_DIAREIA___MIALGIA,2
outrosSintomas_PACIENTE_PARA_CIRURGIA,2
outrosSintomas_esporádica.espirros,2
outrosSintomas_TEVE_CONTATO_COM_PACIENTE_POSITIVO,2
outrosSintomas_DOR_NO_CORPO_E_DOR_ABDOMINAL,2
outrosSintomas_OBSTRAÇÃO_NASAL,2
outrosSintomas_hospital_São_João_Batista_pediu_para_que_fizesse_teste.,2
outrosSintomas_TREMOR_NO_ROSTO,2
outrosSintomas_vai_fazer_cirurgia_dia_19/_12/2022,2
outrosSintomas_DOR_NAS_COSTAS_E_FACE,2
outrosSintomas_DIARREIA_+DOR_NO_CORPO,2
"outrosSintomas_odinofagia,dores_nas_costas",2
outrosSintomas_PRESSÃO_NOS_OUVIDOS,2
outrosSintomas_cansaço;_desaconforto_respiratório,2
outrosSintomas_ASTENIA+_INAPETENCIA,2
"outrosSintomas_DESCONFORTO_RESPIRATORIO/APERTO_TORACICO,DIARREIA,SATURAÇAO_02<95,VOMITO",2
outrosSintomas_COVD_19,2
outrosSintomas_TEVE_CONTATO_COM_PACIENTE_POSITIVADO,2
"outrosSintomas_DIARREIA_LIQUIDA_,NAUSEAS_",2
outrosSintomas_DESC_RESP_/_SINT_GRIPAL,2
outrosSintomas_DESCONF._RESPIRATORIO,2
outrosSintomas_(SEM_INFORMAÇAO),2
outrosSintomas_DISTURBIO_GASTRICO,2
outrosSintomas_CALAFRIO_/_MIALGIA_/_DIARRÉIA,2
outrosSintomas_DIZ_FEBE_NÃO_AFERIDA_+_SUDORESE.,2
outrosSintomas_PERDA_DE_PESO_+,2
outrosSintomas_MIALGIA_+_VÔMITO_HÁ_01_SEMANA,2
outrosSintomas_VOMITO+_DOR_ABDOMINAL,2
outrosSintomas_sintomas__gripais,2
outrosSintomas_DOR_NA_COSTAS,2
"outrosSintomas_FALTA_DE_AR,FEBRE,DOR_TORAcica",2
"outrosSintomas_NAUSEA,CONGESTÃO_NASAL,INAPETENCIA",2
outrosSintomas_Contato_com_Positivo_dia_15/06/22,2
outrosSintomas_obs_nasal,2
